Stream,Stream no,DifficultyNumeric,Percentage,CourseName,CourseLink,CourseVideoLink,CourseGroup,Difficulty
CSE,0,2,95,Computer Architecture,https://www.w3schools.com/js/js_syntax.asp,https://youtu.be/TPlqvCg5xJ4?si=ZYRlWavzSt1HvXF9,1,Hard
CSE,0,1,5,Computer Architecture,https://en.wikipedia.org/wiki/Fluid_mechanics,https://www.youtube.com/watch?v=A74TOX803D0,1,Medium
CSE,0,0,10,Game Development,https://s3da-design.com/everything-you-need-to-know-about-instrumentation-and-electrical-engineering-services/,https://youtu.be/wRNinF7YQqQ?si=UsB209SOkSL0Dmhb,1,Easy
CSE,0,1,15,Computer Architecture,https://mechanicalc.com/reference/strength-of-materials,https://youtu.be/XKHEtdqhLK8,1,Medium
CSE,0,2,20,Data Structures,https://www.w3schools.com/html/html5_geolocation.asp,https://youtu.be/f9ia5sURD9s?si=YLS9-lhykqBvtN2d,0,Hard
CSE,0,0,25,Computer Architecture,https://www.w3schools.com/sql/sql_intro.asp,https://youtu.be/iUEjQQtrT50?si=TRrHQl45TDCQDPDI,1,Easy
CSE,0,1,30,Data Structures,https://en.wikipedia.org/wiki/Artificial_intelligence,https://youtu.be/7iOZ0D2NqYA?si=ROa_D8olgbjw5jyf,0,Medium
CSE,0,1,35,Marketing,https://www.udemy.com/marketing,https://www.youtube.com/watch?v=3H0GMEK7YDG,1,Medium
CSE,0,1,40,Computer Architecture,https://mechanicalc.com/reference/strength-of-materials,https://youtu.be/OK_JCtrrv-c?si=Ca5RiZPiVHM2ScdF,1,Medium
CSE,0,1,45,Game Development,https://en.wikipedia.org/wiki/Strength_of_materials,https://youtu.be/n6Ad5TvESKs?si=bsNa0z71NRJMsQXv,1,Medium
CSE,0,1,50,Game Development,https://www.w3schools.com/html/,https://youtu.be/gfkTfcpWqAY?si=qPdBaCtmbxvJmMvm,1,Medium
CSE,0,1,55,Software Testing,https://www.geeksforgeeks.org/python-ways-to-find-length-of-list/,https://youtu.be/og0Utz4DjFs?si=G9FsQqj_p4p69rOg,1,Medium
CSE,0,1,60,Game Development,https://www.w3schools.com/html/,https://youtu.be/Wy5oY9nINz8?si=F9evRlJ9tM2ysovE,1,Medium
CSE,0,0,65,Computer Architecture,https://www.tutorialspoint.com/control_system/control_system_overview.htm,https://youtu.be/lfmg-EJ8gm4?si=WcV1IKKA6Ev9ryv_,1,Easy
CSE,0,2,70,Data Structures,https://www.adda247.com/engineering-jobs/ic-engine/,https://youtu.be/Z1crLo7KyH8?si=2CydZFNvY920B-f2,0,Hard
CSE,0,1,75,Cybersecurity,https://www.coursera.org/specializations/intro-cyber-security,https://www.youtube.com/watch?v=inWWhr5tnEA,3,Medium
CSE,0,0,80,Data Structures,https://www.w3schools.com/html/html_scripts.asp,https://youtu.be/oV74Najm6Nc?si=ibyXzLqGTnimLCMl,0,Easy
CSE,0,1,85,Data Structures,https://en.wikipedia.org/wiki/Internal_combustion_engine,https://youtu.be/BPMd9nC_KWo?si=zFoX1KrloHuUjJaM,0,Medium
CSE,0,0,90,Cryptography,https://www.electrical4u.com/electrical-engineering-articles/digital-electronics/,https://youtu.be/HcOc7P5BMi4?si=FWNvGOfQ3frUlGjT,1,Easy
CSE,0,1,95,Computer Architecture,https://www.w3schools.com/html/,https://youtu.be/Vd2UJiIPbag?si=qnnoYuXowmL7YKbp,1,Medium
CSE,0,1,5,Game Development,https://www.w3schools.com/bootstrap5/bootstrap_get_started.php,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,1,Medium
CSE,0,0,10,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
CSE,0,0,15,Computer Architecture,https://www.geeksforgeeks.org/flowchart-for-basic-machine-learning-models/?ref=lbp,https://youtu.be/8CP714_wKVk?si=CA8Xabcs6y6U-EnG,1,Easy
CSE,0,2,20,Computer Architecture,https://kahedu.edu.in/how-does-mechanical-engineering-drive-innovation-in-renewable-energy-technologies/,https://youtu.be/q_4RehwV5mE?si=mXAbNAG_ZJCu47Ux,1,Hard
CSE,0,1,25,Data Science,https://www.w3schools.com/data_science,https://www.youtube.com/watch?v=BHCXZ14Q9DR,0,Medium
CSE,0,1,30,Cryptography,https://www.geeksforgeeks.org/python-ways-to-find-length-of-list/,https://youtu.be/ukzFI9rgwfU?si=Q8fIkwWupfXmzXRe,1,Medium
CSE,0,0,35,Data Structures,https://www.geeksforgeeks.org/machine-learning/,https://www.youtube.com/live/zeSEFsR-jZA?si=6RSz5adyZHQS0K4c,0,Easy
CSE,0,0,40,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
CSE,0,1,45,Cryptography,https://en.wikipedia.org/wiki/Electronic_engineering,https://youtu.be/ORyi6tTMNqE?si=f9aICh0WN9uUaDOy,1,Medium
CSE,0,1,50,Data Science,https://www.w3schools.com/data_science,https://youtu.be/K831CS46ZXN,0,Medium
CSE,0,2,55,Game Development,https://www.geeksforgeeks.org/flowchart-for-basic-machine-learning-models/?ref=lbp,https://youtu.be/tU3NEYe-b2U?si=MNy7sfl5ABHc1SXr,1,Hard
CSE,0,0,60,Game Development,https://www.circuitbread.com/tutorials/introduction-to-control-systems-1.1,https://youtu.be/HcOc7P5BMi4?si=FWNvGOfQ3frUlGjT,1,Easy
CSE,0,1,65,Software Testing,https://www.jntua.ac.in/gate-online-classes/registration/downloads/material/a159280334379.pdf,https://youtu.be/PFSQRMus_QQ?si=suK5fdzEJQeVyWQ7,1,Medium
CSE,0,0,70,Computer Architecture,https://www.tutorialspoint.com/signal_processing/signal_processing_overview.htm,https://youtu.be/WEghIXs8F6c?si=tGocPSUyTJ4caHDX,1,Easy
CSE,0,2,75,Data Structures,https://www.synopsys.com/glossary/what-are-power-electronics.html,https://youtu.be/WEghIXs8F6c?si=tGocPSUyTJ4caHDX,0,Hard
CSE,0,2,80,Cryptography,https://www.synopsys.com/glossary/what-are-power-electronics.html,https://youtu.be/bfhcaGDd5tY?si=CRJ2PwFfguS9CSzZ,1,Hard
CSE,0,0,85,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Easy
CSE,0,1,90,Computer Architecture,https://www.geeksforgeeks.org/power-electronics/,https://youtu.be/BPMd9nC_KWo?si=zFoX1KrloHuUjJaM,1,Medium
CSE,0,1,95,Computer Architecture,https://cloud.google.com/learn/what-is-artificial-intelligence,https://youtu.be/OK_JCtrrv-c?si=Ca5RiZPiVHM2ScdF,1,Medium
CSE,0,1,5,Data Structures,https://www.geeksforgeeks.org/mern-stack/,https://youtu.be/8CP714_wKVk?si=CA8Xabcs6y6U-EnG,0,Medium
CSE,0,2,10,Computer Architecture,https://www.w3schools.com/html/html5_geolocation.asp,https://youtu.be/cHT-qLnRm0E?si=NMgW_OstrO4fmC82,1,Hard
CSE,0,0,15,Data Structures,https://www.aboutmech.com/2016/03/thermodynamics.html,https://youtu.be/DDWNjdQsrq4?si=_zVYj0Ref-OR9KHf,0,Easy
CSE,0,0,20,Data Structures,https://www.geeksforgeeks.org/python-for-machine-learning/?ref=lbp,https://youtu.be/DDWNjdQsrq4?si=_zVYj0Ref-OR9KHf,0,Easy
CSE,0,1,25,Graphic Design,https://www.w3schools.com/graphic_design,https://www.youtube.com/watch?v=XE6ABCE9AH3,1,Medium
CSE,0,1,30,Computer Architecture,https://www.discoverengineering.org/material-science-an-integral-part-of-mechanical-engineering/,https://youtu.be/CX-mPjgacCE?si=XHOs1NLzEomIHzIL,1,Medium
CSE,0,2,35,Python,https://www.w3schools.com/python/python_intro.asp,https://youtu.be/UrsmFxEIp5k?si=p77Bc5Qrs2Fr59rv,1,Hard
CSE,0,2,40,HTML5,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,1,Hard
CSE,0,2,45,Data Structures,https://www.w3schools.com/css/,https://youtu.be/wRNinF7YQqQ?si=UsB209SOkSL0Dmhb,0,Hard
ECE,1,0,50,Marketing,https://www.w3schools.com/marketing,https://www.youtube.com/watch?v=NDYMHOM4HAM,1,Easy
ECE,1,0,55,Electromagnetic fields,https://en.wikipedia.org/wiki/Electromagnetic_field,https://youtu.be/q_4RehwV5mE?si=mXAbNAG_ZJCu47Ux,1,Easy
ECE,1,1,60,Digital Electronics,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,https://youtu.be/YmKmS9bpMqM?si=_W36JAAVt-lRDHYt,1,Medium
ECE,1,0,65,Circuit Theory,https://www.electrical4u.com/electrical-engineering-articles/circuit-theory/,https://www.youtube.com/live/3NdEjPxl39s?si=JcPwFSCt5_NGO_N0,1,Easy
ECE,1,1,70,Artificial Intelligence in Power Systems,https://www.slideshare.net/slideshow/artificial-intelligence-in-power-systems-46360765/46360765,https://youtu.be/6c1Oo0Up08E?si=CxxBFTP0MQa_7HM9,1,Medium
ECE,1,2,75,Data Science,https://www.w3schools.com/data_science,https://youtu.be/ZQDOYG98XD8,0,Hard
ECE,1,0,80,Power Systems,https://en.wikipedia.org/wiki/Power_engineering,https://youtu.be/pWd2b-F4STw?si=XmCzv38Pp-hRKKQg,1,Easy
ECE,1,0,85,Data Science,https://www.udemy.com/data_science,https://www.youtube.com/watch?v=YRX482UM183,0,Easy
ECE,1,0,90,Cybersecurity,https://www.coursera.org/specializations/intro-cyber-security,https://www.youtube.com/watch?v=inWWhr5tnEA,3,Easy
ECE,1,0,95,Graphic Design,https://www.udemy.com/graphic_design,https://www.youtube.com/watch?v=6G2U2RN436J,1,Easy
ECE,1,1,5,Renewable Energy Systems,https://archosengineering.com/electrical-engineering-in-renewable-energy/,https://youtu.be/aHjGcKP_7qE?si=0J0nsDY5B12_HfF-,1,Medium
ECE,1,0,10,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ECE,1,0,15,Power Systems,https://study.madeeasy.in/subjects/what-is-power-systems/,https://www.youtube.com/live/zeSEFsR-jZA?si=6RSz5adyZHQS0K4c,1,Easy
ECE,1,2,20,Control Systems,https://www.electrical4u.com/electrical-engineering-articles/control-system/,https://youtu.be/9ABKT9g1llA?si=UhouNCH9Io9jt7O-,1,Hard
ECE,1,1,25,Communication Systems,https://testbook.com/physics/electronic-communication-systems,https://youtu.be/VA51cr9MStI?si=WupuLMr-Gx2THUGT,1,Medium
ECE,1,0,30,Electromagnetic fields,https://www.geeksforgeeks.org/properties-of-electromagnetic-field/,https://youtu.be/45yUvnMvTUo?si=sXH9yV-raYBcN9jB,1,Easy
ECE,1,2,35,Instrumentation,https://s3da-design.com/everything-you-need-to-know-about-instrumentation-and-electrical-engineering-services/,https://youtu.be/og0Utz4DjFs?si=G9FsQqQshZVamWfx,1,Hard
ECE,1,2,40,Control Systems,https://www.electrical4u.com/electrical-engineering-articles/control-system/,https://youtu.be/9ABKT9g1llA?si=UhouNCH9Io9jt7O-,1,Hard
ECE,1,1,45,Communication Systems,https://www.geeksforgeeks.org/communication-systems/,https://youtu.be/Y0xGmQKcvwE?si=biXaFu5wpp5tV4Xv,1,Medium
ECE,1,0,50,Graphic Design,https://www.coursera.org/graphic_design,https://www.youtube.com/watch?v=GM0PVSRRMRW,1,Easy
ECE,1,1,55,Signals and Systems,https://www.electrical4u.com/signals-and-systems/,https://youtu.be/7iOZ0D2NqYA?si=ROa_D8olgbjw5jyf,1,Medium
ECE,1,2,60,Wireless Communication,https://www.electrical4u.com/electrical-engineering-articles/circuit-theory/,https://youtu.be/t_ispmWmdjY?si=YLlcFavg34sDMBkN,1,Hard
ECE,1,2,65,Radar Systems,https://www.electrical4u.com/electrical-engineering-articles/control-system/,https://youtu.be/HcOc7P5BMi4?si=FWNvGOfQ3frUlGjT,1,Hard
ECE,1,2,70,Control Systems,https://www.geeksforgeeks.org/types-of-electric-machines/,https://youtu.be/A0BuHEqDm88?si=JkDh3T3LDT06kD_4,1,Hard
ECE,1,2,75,Control Systems,https://en.wikipedia.org/wiki/Artificial_intelligence,https://youtu.be/vpAJ0s5S2t0?si=RaDzfqxcV3Mvmxzc,1,Hard
ECE,1,1,80,Control Systems,https://www.w3schools.com/html/html_responsive.asp,https://youtu.be/n6Ad5TvESKs?si=bsNa0z71NRJMsQXv,1,Medium
ECE,1,2,85,Cybersecurity,https://www.coursera.org/specializations/intro-cyber-security,https://www.youtube.com/watch?v=inWWhr5tnEA,3,Hard
ECE,1,1,90,Digital Electronics,https://www.electrical4u.com/electrical-engineering-articles/digital-electronics/,https://youtu.be/e_J9lXnU_vs?si=plhPNTbNS2RaFPL5,1,Medium
ECE,1,2,95,Graphic Design,https://www.w3schools.com/graphic_design,https://youtu.be/9CUXBYG8GI5,1,Hard
ECE,1,2,5,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Hard
ECE,1,0,10,Python,https://www.w3schools.com/python/python_intro.asp,https://youtu.be/UrsmFxEIp5k?si=p77Bc5Qrs2Fr59rv,1,Easy
ECE,1,2,15,Power Electronics,https://www.synopsys.com/glossary/what-are-power-electronics.html,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,1,Hard
ECE,1,1,20,Optical Networks,https://www.electrical4u.com/electrical-engineering-articles/control-system/,https://youtu.be/WEghIXs8F6c?si=tGocPSUyTJ4caHDX,3,Medium
ECE,1,2,25,Finance,https://www.coursera.org/finance,https://www.youtube.com/watch?v=AJI3UJHNVVU,1,Hard
ECE,1,1,30,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,1,Medium
ECE,1,0,35,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ECE,1,2,40,Control Systems,https://www.circuitbread.com/tutorials/introduction-to-control-systems-1.1,https://youtu.be/PFSQRMus_QQ?si=suK5fdzEJQeVyWQ7,1,Hard
ECE,1,2,45,Electronics,https://en.wikipedia.org/wiki/Electronic_engineering,https://youtu.be/Vd2UJiIPbag?si=qnnoYuXowmL7YKbp,1,Hard
ECE,1,0,50,Electrical Machines,https://www.geeksforgeeks.org/types-of-electric-machines/,https://youtu.be/PmBqB-4hgW4?si=Bpt-eXSXcBpVkwbY,1,Easy
ECE,1,0,55,Circuit Theory,https://www.electrical4u.com/electrical-engineering-articles/circuit-theory/,https://www.youtube.com/live/3NdEjPxl39s?si=JcPwFSCt5_NGO_N0 8,1,Easy
ECE,1,0,60,Power Systems,https://study.madeeasy.in/subjects/what-is-power-systems/,https://www.youtube.com/live/zeSEFsR-jZA?si=6RSz5adyZHQS0K4c,1,Easy
ECE,1,0,65,Electromagnetic fields,https://en.wikipedia.org/wiki/Electromagnetic_field,https://youtu.be/q_4RehwV5mE?si=mXAbNAG_ZJCu47Ux,1,Easy
ECE,1,2,70,Marketing,https://www.udemy.com/marketing,https://youtu.be/XU3P2GXTH55,1,Hard
ECE,1,0,75,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Easy
ECE,1,0,80,Power Systems,https://en.wikipedia.org/wiki/Power_engineering,https://youtu.be/pWd2b-F4STw?si=XmCzv38Pp-hRKKQg,1,Easy
ECE,1,2,85,Power Electronics,https://www.geeksforgeeks.org/power-electronics/,https://youtu.be/ptTpXmjxGTM?si=-uP-yPC7nAkLfrQ9,1,Hard
ECE,1,0,90,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Easy
ECE,1,2,95,Power Electronics,https://www.synopsys.com/glossary/what-are-power-electronics.html,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,1,Hard
ECE,1,2,5,Power Electronics,https://www.geeksforgeeks.org/power-electronics/,https://youtu.be/ptTpXmjxGTM?si=-uP-yPC7nAkLfrQ9,1,Hard
ECE,1,2,10,Control Systems,https://www.circuitbread.com/tutorials/introduction-to-control-systems-1.1,https://youtu.be/PFSQRMus_QQ?si=suK5fdzEJQeVyWQ7,1,Hard
ECE,1,0,15,Electromagnetic fields,https://www.geeksforgeeks.org/properties-of-electromagnetic-field/,https://youtu.be/45yUvnMvTUo?si=sXH9yV-raYBcN9jB,1,Easy
ECE,1,0,20,Electrical Machines,https://www.geeksforgeeks.org/types-of-electric-machines/,https://youtu.be/PmBqB-4hgW4?si=Bpt-eXSXcBpVkwbY,1,Easy
ECE,1,1,25,Artificial Intelligence in Power Systems,https://academic.oup.com/ce/article/7/6/1199/7425141,https://youtu.be/KUQgQFMY9XQ?si=1kK6HFC-grLg3Lnc,1,Medium
ECE,1,0,30,Python,https://www.w3schools.com/python/python_intro.asp,https://youtu.be/UrsmFxEIp5k?si=p77Bc5Qrs2Fr59rv,1,Easy
ECE,1,1,35,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Medium
ECE,1,2,40,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Hard
ECE,1,2,45,Instrumentation,https://s3da-design.com/everything-you-need-to-know-about-instrumentation-and-electrical-engineering-services/,https://youtu.be/og0Utz4DjFs?si=G9FsQqj_p4p69rOg,1,Hard
ECE,1,2,50,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Hard
ECE,1,1,55,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,1,Medium
ECE,1,0,60,Radar Systems,https://www.tra-c.com/en/article-2/what-is-mechanical-welding/,https://youtu.be/7H_QH9nipNs?si=-GGy2oxJpd9NMrPL,1,Easy
ECE,1,2,65,Optical Networks,https://www.w3schools.com/bootstrap5/bootstrap_get_started.php,https://youtu.be/9ABKT9g1llA?si=UhouNCH9Io9jt7O-,3,Hard
ECE,1,1,70,Control Systems,https://www.geeksforgeeks.org/digital-electronics-logic-design-tutorials/,https://youtu.be/e_J9lXnU_vs?si=plhPNTbNS2RaFPL5,1,Medium
ECE,1,0,75,Machine Learning,https://www.coursera.org/learn/machine-learning,https://www.youtube.com/watch?v=Gv9_4yMHFhI,1,Easy
ECE,1,0,80,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Easy
ECE,1,1,85,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Medium
ECE,1,0,90,Python,https://www.w3schools.com/python/python_intro.asp,https://youtu.be/UrsmFxEIp5k?si=p77Bc5Qrs2Fr59rv,1,Easy
ECE,1,2,95,Python,https://www.w3schools.com/python/python_intro.asp,https://youtu.be/UrsmFxEIp5k?si=p77Bc5Qrs2Fr59rv,1,Hard
ECE,1,0,5,Signal Processing,https://www.tutorialspoint.com/signal_processing/signal_processing_overview.htm,https://youtu.be/eBgsxlwIs9o?si=fDi1oCM4_3dVwpQk,1,Easy
ECE,1,1,10,Signal Processing,https://www.tutorialspoint.com/signal_processing/signal_processing_overview.htm,https://youtu.be/eBgsxlwIs9o?si=fDi1oCM4_3dVwpQk,1,Medium
ECE,1,1,15,Control Theory,https://www.tutorialspoint.com/control_system/control_system_overview.htm,https://youtu.be/h6yP0hgVXU8?si=mQwH-d83Jwd6tqFS,1,Medium
ECE,1,1,20,Power Systems,https://www.tutorialspoint.com/power_system_analysis/power_system_analysis_overview.htm,https://youtu.be/khbOXzEqOg4?si=k_6RInm4-2cFu6Yw,1,Medium
ECE,1,0,25,Cybersecurity,https://www.coursera.org/specializations/intro-cyber-security,https://www.youtube.com/watch?v=inWWhr5tnEA,3,Easy
ECE,1,2,30,Control Systems,https://www.w3schools.com/java/,https://youtu.be/x5OD2KZXd54?si=aS5TvAb9T0NtkJHf,1,Hard
ECE,1,1,35,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Medium
ECE,1,1,40,Marketing,https://www.coursera.org/marketing,https://youtu.be/3OCT2GVN3TY,1,Medium
ECE,1,2,45,Radar Systems,https://www.w3schools.com/sql/sql_intro.asp,https://youtu.be/iUEjQQtrT50?si=TRrHQl45TDCQDPDI,1,Hard
ECE,1,2,50,Optical Networks,https://www.w3schools.com/html/html5_geolocation.asp,https://youtu.be/f9ia5sURD9s?si=YLS9-lhykqBvtN2d,3,Hard
ECE,1,0,55,Optical Networks,https://rskr.irimee.in/sites/default/files/Theory%20of%20Machine.pdf,https://youtu.be/KJgsSFOSQv0?si=b4Q0SsItgVCQqWXi,3,Easy
ECE,1,1,60,Analog Circuits,https://mechanicalc.com/reference/strength-of-materials,https://youtu.be/XKHEtdqhLK8,1,Medium
ECE,1,2,65,Optical Networks,https://s3da-design.com/everything-you-need-to-know-about-instrumentation-and-electrical-engineering-services/,https://youtu.be/wRNinF7YQqQ?si=UsB209SOkSL0Dmhb,3,Hard
ECE,1,2,70,Radar Systems,https://en.wikipedia.org/wiki/Fluid_mechanics,https://www.youtube.com/watch?v=A74TOX803D0,1,Hard
ECE,1,0,75,Finance,https://www.coursera.org/finance,https://youtu.be/XCRBGCPZBE8,1,Easy
ECE,1,0,80,Optical Networks,https://testbook.com/physics/electronic-communication-systems,https://youtu.be/lfmg-EJ8gm4?si=WcV1IKKA6Ev9ryv_,3,Easy
ECE,1,1,85,Analog Circuits,https://www.w3schools.com/css/css_rwd_intro.asp,https://www.youtube.com/watch?v=XKHEtdqhLK8,1,Medium
ECE,1,1,90,Optical Networks,https://nexflow.com/blog/difference-between-pneumatics-and-hydraulics/,https://youtu.be/-qfEOE4vtxE?si=WaKtynJ05KUqBMYF,3,Medium
ECE,1,2,95,Analog Circuits,https://www.w3schools.com/bootstrap5/bootstrap_get_started.php,https://youtu.be/_Ypb9_Ok3W8?si=PylRRt7w_E20qphI,1,Hard
ECE,1,0,5,Optical Networks,https://www.w3schools.com/css/css_rwd_intro.asp,https://youtu.be/DDWNjdQsrq4?si=_zVYj0Ref-OR9KHf,3,Easy
ECE,1,2,10,Analog Circuits,https://www.tutorialspoint.com/ruby/ruby_overview.htm,https://youtu.be/KUQgQFMY9XQ?si=1kK6HFC-grLg3Lnc,1,Hard
ECE,1,2,15,Analog Circuits,https://en.wikipedia.org/wiki/Power_engineering,https://youtu.be/oV74Najm6Nc?si=ibyXzLqGTnimLCMl,1,Hard
ECE,1,2,20,Graphic Design,https://www.coursera.org/graphic_design,https://www.youtube.com/watch?v=ZKTZXQS2HW2,1,Hard
ECE,1,0,25,Analog Circuits,https://krce.ac.in/blog/thermodynamics-and-heat-transfer-core-concepts-of-mechanical-engineering/,https://youtu.be/48SUuk8e55c?si=2aVcZldjJoVpqT70,1,Easy
ECE,1,1,30,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Medium
ECE,1,2,35,HTML,https://www.w3schools.com/html/,https://www.youtube.com/watch?v=pQN-pnXPaVg,4,Hard
ECE,1,2,40,Control Systems,https://www.geeksforgeeks.org/express-js/,https://youtu.be/HD13eq_Pmp8?si=rOhiMiWVl-GFv6KV,1,Hard
ECE,1,1,45,Analog Circuits,https://vemu.org/uploads/lecture_notes/01_02_2020_2078314921.pdf,https://www.youtube.com/watch?v=A74TOX803D0,1,Medium
ECE,1,0,50,Analog Circuits,https://www.geeksforgeeks.org/digital-electronics/,https://youtu.be/pWd2b-F4STw?si=XmCzv38Pp-hRKKQg,1,Easy
ECE,1,2,55,Wireless Communication,https://www.circuitbread.com/tutorials/introduction-to-control-systems-1.1,https://youtu.be/FQdaUv95mR8?si=NM6WoP2xjgpMkr2f,1,Hard
ECE,1,1,60,Radar Systems,https://www.geeksforgeeks.org/power-electronics/,https://youtu.be/LKlOH8OLLcw?si=MgbJuR7GmkwMUNdS,1,Medium
ECE,1,2,65,Wireless Communication,https://cloud.google.com/learn/what-is-artificial-intelligence,https://youtu.be/HcOc7P5BMi4?si=FWNvGOfQ3frUlGjT,1,Hard
ECE,1,1,70,Analog Circuits,https://www.w3schools.com/php/php_intro.asp,https://youtu.be/TPlqvCg5xJ4?si=ZYRlWavzSt1HvXF9,1,Medium
ECE,1,1,75,Control Systems,https://www.nevatio.com/resources/machine-design-engineering,https://youtu.be/44Db1Z59_eo?si=kT4RNwKknapqMpb8,1,Medium
ECE,1,0,80,Radar Systems,https://www.javatpoint.com/c-sharp-tutorial,https://youtu.be/oV74Najm6Nc?si=ibyXzLqGTnimLCMl,1,Easy
ECE,1,0,85,Analog Circuits,https://www.jntua.ac.in/gate-online-classes/registration/downloads/material/a159280334379.pdf,https://youtu.be/FQdaUv95mR8?si=NM6WoP2xjgpMkr2f,1,Easy
ECE,1,0,90,Optical Networks,https://www.electrical4u.com/signals-and-systems/,https://youtu.be/SqcY0GlETPk?si=HCE7ecZk3eNf-AbD,3,Easy
ECE,1,1,95,Radar Systems,https://www.w3schools.com/nodejs/nodejs_get_started.asp,https://youtu.be/q_4RehwV5mE?si=mXAbNAG_ZJCu47Ux,1,Medium
ECE,1,1,5,Control Systems,https://www.w3schools.com/sql/sql_intro.asp,https://youtu.be/ESnrn1kAD4E?si=OXLiMCF8i2IelO7C,1,Medium
ECE,1,2,10,Control Systems,https://www.w3schools.com/react/react_getstarted.asp,https://youtu.be/FQdaUv95mR8?si=NM6WoP2xjgpMkr2f,1,Hard
ECE,1,1,15,Wireless Communication,https://www.w3schools.com/html/,https://youtu.be/khbOXzEqOg4?si=k_6RInm4-2cFu6Yw,1,Medium
ECE,1,0,20,Analog Circuits,https://www.geeksforgeeks.org/machine-learning/,https://youtu.be/hlGoQC332VM?si=OoGvG1t3a2hoT-wo,1,Easy
ECE,1,2,25,Optical Networks,https://www.geeksforgeeks.org/introduction-to-mean-stack/,https://youtu.be/ESnrn1kAD4E?si=OXLiMCF8i2IelO7C,3,Hard
ECE,1,0,30,Control Systems,https://www.electrical4u.com/electrical-engineering-articles/circuit-theory/,https://youtu.be/ptTpXmjxGTM?si=-uP-yPC7nAkLfrQ9,1,Easy
ECE,1,1,35,Radar Systems,https://www.slideshare.net/slideshow/artificial-intelligence-in-power-systems-46360765/46360765,https://youtu.be/yyUHQIec83I?si=scc1O2AnXDNryfdv,1,Medium
ECE,1,1,40,Optical Networks,https://www.geeksforgeeks.org/python-for-machine-learning/?ref=lbp,https://youtu.be/7H_QH9nipNs?si=-GGy2oxJpd9NMrPL,3,Medium
ECE,1,2,45,Control Systems,https://www.geeksforgeeks.org/types-of-electric-machines/,https://youtu.be/-qfEOE4vtxE?si=WaKtynJ05KUqBMYF,1,Hard
ECE,1,1,50,Control Systems,https://www.geeksforgeeks.org/python-for-machine-learning/?ref=lbp,https://youtu.be/CX-mPjgacCE?si=XHOs1NLzEomIHzIL,1,Medium
ECE,1,2,55,Analog Circuits,https://www.geeksforgeeks.org/properties-of-electromagnetic-field/,https://youtu.be/bfhcaGDd5tY?si=CRJ2PwFfguS9CSzZ,1,Hard
ECE,1,0,60,Radar Systems,https://www.w3schools.com/js/js_syntax.asp,https://youtu.be/aHjGcKP_7qE?si=0J0nsDY5B12_HfF-,1,Easy
ECE,1,1,65,Digital Electronics,https://www.geeksforgeeks.org/digital-electronics/,https://youtu.be/Wy5oY9nINz8?si=F9evRlJ9tM2ysovE,1,Medium
ECE,1,2,70,Optical Networks,https://en.wikipedia.org/wiki/Fluid_mechanics,https://youtu.be/ESnrn1kAD4E?si=OXLiMCF8i2IelO7C,3,Hard
ECE,1,0,75,CSS,https://www.w3schools.com/css/,https://www.youtube.com/watch?v=1Rs2ND1ryYc,4,Easy
ECE,1,0,80,Graphic Design,https://www.coursera.org/graphic_design,https://youtu.be/XBY1MO1PXYO,1,Easy
